Deck_ACC,Deck_CRESP,Deck_DurationError,Deck_OnsetDelay,Deck_OnsetToOnsetTime,List1_Cycle,Running,internal_node_id,rt,task_section,time_elapsed,trial_index,trial_type,view_history,DeckA,DeckAScreen,DeckB,DeckBScreen,DeckC,DeckCScreen,DeckD,DeckDScreen,Deck_OnsetTime,Deck_RESP,Deck_RT,Deck_RTTime,Deck_Screen_Position,List1_Sample,loss_event,response,totalsum,trial_timestamp,var,stimulus,cycle_start_date,role,day,last_commit,lang,expected_trial_count,experiment_name,subject_id,study_id,session_id,session_uuid,useragent,on_mobile,ExperimentName,ExperimentVersion,ExperimentPlatform,window_innerHeight,window_innerWidth,screen_availHeight,screen_availWidth,screen_width,screen_height
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.0,3192.0,,56688,2,html-button-response,,100.0,1.0,100.0,2.0,50.0,4.0,50.0,3.0,54490.0,C,3192.0,57682.0,4.0,1.0,0.0,3.0,2550.0,2025-06-15 15:12:59 (Pacific Daylight Time),50.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.1,4233.0,,62740,5,html-button-response,,100.0,1.0,100.0,2.0,0.0,4.0,50.0,3.0,59496.0,C,4233.0,63729.0,4.0,2.0,-50.0,3.0,2550.0,2025-06-15 15:13:05 (Pacific Daylight Time),0.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.2,2267.0,,66822,8,html-button-response,,100.0,1.0,100.0,2.0,-25.0,4.0,50.0,3.0,65544.0,D,2267.0,67811.0,3.0,3.0,0.0,2.0,2600.0,2025-06-15 15:13:09 (Pacific Daylight Time),50.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.3,9313.0,,77951,11,html-button-response,,100.0,1.0,100.0,2.0,-25.0,4.0,50.0,3.0,69631.0,B,9313.0,78944.0,2.0,4.0,0.0,1.0,2700.0,2025-06-15 15:13:20 (Pacific Daylight Time),100.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.4,3259.0,,83042,14,html-button-response,,100.0,1.0,100.0,2.0,-25.0,4.0,50.0,3.0,80772.0,D,3259.0,84031.0,3.0,5.0,0.0,2.0,2750.0,2025-06-15 15:13:25 (Pacific Daylight Time),50.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.5,3947.0,,88808,17,html-button-response,,100.0,1.0,100.0,2.0,-25.0,4.0,50.0,3.0,85850.0,C,3947.0,89797.0,4.0,6.0,-75.0,3.0,2725.0,2025-06-15 15:13:31 (Pacific Daylight Time),-25.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.6,1953.0,,92575,20,html-button-response,,100.0,1.0,100.0,2.0,-25.0,4.0,50.0,3.0,91611.0,B,1953.0,93564.0,2.0,7.0,0.0,1.0,2825.0,2025-06-15 15:13:34 (Pacific Daylight Time),100.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.7,818.0,,95208,23,html-button-response,,100.0,1.0,100.0,2.0,-25.0,4.0,50.0,3.0,95379.0,A,818.0,96197.0,1.0,8.0,0.0,0.0,2925.0,2025-06-15 15:13:37 (Pacific Daylight Time),100.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.8,735.0,,97758,26,html-button-response,,-250.0,1.0,100.0,2.0,-25.0,4.0,50.0,3.0,98012.0,D,735.0,98747.0,3.0,9.0,0.0,2.0,2975.0,2025-06-15 15:13:40 (Pacific Daylight Time),50.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.9,1904.0,,101474,29,html-button-response,,-250.0,1.0,100.0,2.0,-25.0,4.0,50.0,3.0,100559.00000000001,A,1904.0,102463.00000000001,1.0,10.0,-350.0,0.0,2725.0,2025-06-15 15:13:43 (Pacific Daylight Time),-250.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.10,1329.0,,104615,32,html-button-response,,-200.0,1.0,100.0,2.0,-25.0,4.0,50.0,3.0,104275.0,B,1329.0,105604.0,2.0,11.0,0.0,1.0,2825.0,2025-06-15 15:13:46 (Pacific Daylight Time),100.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.11,1649.0,,108076,35,html-button-response,,-200.0,1.0,100.0,2.0,-25.0,4.0,50.0,3.0,107418.0,D,1649.0,109067.0,3.0,12.0,0.0,2.0,2875.0,2025-06-15 15:13:50 (Pacific Daylight Time),50.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.12,623.0,,110511,38,html-button-response,,-200.0,1.0,100.0,2.0,-25.0,4.0,-200.0,3.0,110877.0,C,623.0,111500.0,4.0,13.0,-75.0,3.0,2850.0,2025-06-15 15:13:52 (Pacific Daylight Time),-25.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.13,854.0,,113177,41,html-button-response,,-200.0,1.0,100.0,2.0,50.0,4.0,-200.0,3.0,113312.0,B,854.0,114166.0,2.0,14.0,0.0,1.0,2950.0,2025-06-15 15:13:55 (Pacific Daylight Time),100.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.14,1105.0,,116092,44,html-button-response,,-200.0,1.0,100.0,2.0,50.0,4.0,-200.0,3.0,115977.00000000001,B,1105.0,117082.00000000001,2.0,15.0,0.0,1.0,3050.0,2025-06-15 15:13:58 (Pacific Daylight Time),100.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.15,2604.0,,120509,47,html-button-response,,-200.0,1.0,100.0,2.0,50.0,4.0,-200.0,3.0,118894.0,A,2604.0,121498.0,1.0,16.0,-300.0,0.0,2850.0,2025-06-15 15:14:02 (Pacific Daylight Time),-200.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.16,773.0,,123094,50,html-button-response,,100.0,1.0,100.0,2.0,50.0,4.0,-200.0,3.0,123310.0,B,773.0,124083.0,2.0,17.0,0.0,1.0,2950.0,2025-06-15 15:14:05 (Pacific Daylight Time),100.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.17,487.0,,125394,53,html-button-response,,100.0,1.0,100.0,2.0,50.0,4.0,-200.0,3.0,125896.0,D,487.0,126383.0,3.0,18.0,-250.0,2.0,2750.0,2025-06-15 15:14:07 (Pacific Daylight Time),-200.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.18,538.0,,127744,56,html-button-response,,100.0,1.0,100.0,2.0,50.0,4.0,50.0,3.0,128195.0,B,538.0,128733.0,2.0,19.0,0.0,1.0,2850.0,2025-06-15 15:14:10 (Pacific Daylight Time),100.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.19,534.0,,130093,59,html-button-response,,100.0,1.0,100.0,2.0,50.0,4.0,50.0,3.0,130548.0,B,534.0,131082.0,2.0,20.0,0.0,1.0,2950.0,2025-06-15 15:14:12 (Pacific Daylight Time),100.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.20,573.0,,132477,62,html-button-response,,100.0,1.0,-1150.0,2.0,50.0,4.0,50.0,3.0,132894.0,B,573.0,133467.0,2.0,21.0,-1250.0,1.0,1800.0,2025-06-15 15:14:14 (Pacific Daylight Time),-1150.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.21,3787.0,,138077,65,html-button-response,,100.0,1.0,100.0,2.0,50.0,4.0,50.0,3.0,135279.0,B,3787.0,139066.0,2.0,22.0,0.0,1.0,1900.0,2025-06-15 15:14:20 (Pacific Daylight Time),100.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.22,574.0,,140462,68,html-button-response,,100.0,1.0,100.0,2.0,50.0,4.0,50.0,3.0,140879.0,B,574.0,141453.0,2.0,23.0,0.0,1.0,2000.0,2025-06-15 15:14:22 (Pacific Daylight Time),100.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.23,500.0,,142776,71,html-button-response,,100.0,1.0,100.0,2.0,50.0,4.0,50.0,3.0,143265.00000000003,D,500.0,143765.00000000003,3.0,24.0,0.0,2.0,2050.0,2025-06-15 15:14:25 (Pacific Daylight Time),50.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.24,641.0,,145227,74,html-button-response,,100.0,1.0,100.0,2.0,50.0,4.0,50.0,3.0,145578.0,C,641.0,146219.0,4.0,25.0,0.0,3.0,2100.0,2025-06-15 15:14:27 (Pacific Daylight Time),50.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.25,770.0,,147811,77,html-button-response,,100.0,1.0,100.0,2.0,50.0,4.0,50.0,3.0,148031.00000000003,D,770.0,148801.00000000003,3.0,26.0,0.0,2.0,2150.0,2025-06-15 15:14:30 (Pacific Daylight Time),50.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.26,571.0,,150195,80,html-button-response,,100.0,1.0,100.0,2.0,50.0,4.0,50.0,3.0,150613.0,B,571.0,151184.0,2.0,27.0,0.0,1.0,2250.0,2025-06-15 15:14:32 (Pacific Daylight Time),100.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.27,775.0,,152780,83,html-button-response,,100.0,1.0,100.0,2.0,50.0,4.0,50.0,3.0,152994.0,B,775.0,153769.0,2.0,28.0,0.0,1.0,2350.0,2025-06-15 15:14:35 (Pacific Daylight Time),100.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.28,692.0,,155279,86,html-button-response,,100.0,1.0,100.0,2.0,50.0,4.0,50.0,3.0,155576.0,C,692.0,156268.0,4.0,29.0,0.0,3.0,2400.0,2025-06-15 15:14:37 (Pacific Daylight Time),50.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.29,3205.0,,160297,89,html-button-response,,100.0,1.0,100.0,2.0,25.0,4.0,50.0,3.0,158082.0,D,3205.0,161287.0,3.0,30.0,0.0,2.0,2450.0,2025-06-15 15:14:42 (Pacific Daylight Time),50.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.30,1171.0,,163279,92,html-button-response,,100.0,1.0,100.0,2.0,25.0,4.0,50.0,3.0,163097.0,C,1171.0,164268.0,4.0,31.0,-25.0,3.0,2475.0,2025-06-15 15:14:45 (Pacific Daylight Time),25.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
0,1234,-999999,0,0,1,List1,0.0-0.0-2.0-0.31,1009.0,,166098,95,html-button-response,,100.0,1.0,100.0,2.0,25.0,4.0,50.0,3.0,166078.00000000003,B,1009.0,167087.00000000003,2.0,32.0,0.0,1.0,2575.0,2025-06-15 15:14:48 (Pacific Daylight Time),100.0,,2025-06-16,adolescent,0,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,eng,80,projectseed-iowa-production,9,projectseed_production_april2024,af72bb17-db3e-48c7-988a-7cc8a152394e,af72bb17-db3e-48c7-988a-7cc8a152394e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Mobile/15E148 Safari/604.1",True,IowaTask-v2.0,jspsych-0.4a-mobile,-mobile,1703,980,896,414,414,896
